Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
21923,locked,VBN,in,IN,PP,VBN1VP0PP0,1,ARGM-PNC
21924,get,VB,Guber\/Peters,NNP,NP-SBJ-1,VB1VP1VP1S1NP1PP1VP1VP1VP1S0NP-SBJ-10,0,ARG1
21925,get,VB,of,IN,PP,VB1VP0ADVP0PP0,1,ARG2-of
21926,settle,VB,Both,DT,NP-SBJ,VB1VP1VP1S1SBAR-PRP1NP1PP-PRD1VP1S0NP-SBJ0,0,ARG0
21927,settle,VB,the,DT,NP,VB1VP0NP0,1,ARG1
21928,told,VBN,Xerox,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
21929,told,VBN,employees,NNS,NP,VBN1VP0NP0,1,ARG2
21930,told,VBN,that,IN,SBAR,VBN1VP0SBAR0,1,ARG1
21931,laying,VBG,it,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
21932,laying,VBG,about,IN,NP,VBG1VP0NP0,1,ARG1
21933,said,VBD,A,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21934,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
21935,told,VBN,employees,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG2
21936,told,VBN,early,RB,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
21937,told,VBN,numerous,JJ,S,VBN1VP0SBAR0S0,1,ARG1
21938,centralized,VBN,going,VBG,VBG,VBN1VP1VP1VP1S1VP0VBG0,0,ARGM-MOD
21939,centralized,VBN,numerous,JJ,NP-SBJ-3,VBN1VP1VP1VP1S1VP1VP1S0NP-SBJ-30,0,ARG1
21940,centralized,VBN,as,IN,PP,VBN1VP1VP1VP1S1VP0PP0,1,ARGM-ADV
21941,said,VBD,She,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21942,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
21943,result,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
21944,result,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
21945,result,VB,in,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-in
21946,spread,VBN,a,DT,NP,VBN1VP1VP1VP1S1SBAR1NP0NP0,0,ARG1
21947,spread,VBN,over,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARGM-LOC
21948,earned,VBD,By,IN,PP,VBD1VP1S0PP0,0,ARGM-DIS
21949,earned,VBD,for,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
21950,earned,VBD,Xerox,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21951,earned,VBD,$,$,NP,VBD1VP0NP0,1,ARG1
21952,earned,VBD,on,IN,PP,VBD1VP0PP0,1,ARGM-MNR
21953,rose,VBD,Earnings,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21954,rose,VBD,actually,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
21955,rose,VBD,slightly,RB,ADVP-EXT,VBD1VP0ADVP-EXT0,1,ARG2-EXT
21956,offset,VBP,capital,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG2
21957,offset,VBP,Hurricane,NNP,NP,VBP1VP0NP0,1,ARG1
21958,set,VBD,the,DT,NP,VBD1VP1NP0NP0,0,ARG1
21959,set,VBD,*,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
21960,cover,VB,the,DT,NP,VB1VP1VP1S-PRP1VP1NP0NP0,0,ARG2
21961,cover,VB,future,JJ,NP,VB1VP0NP0,1,ARG1
21962,resulted,VBN,natural,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
21963,resulted,VBN,in,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-in
21964,integrated,VBN,maker,NN,NN,VBN1NP0NN0,1,ARG1
21965,posted,VBD,Komatsu,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21966,posted,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
21967,ended,VBD,the,DT,NP,VBD1VP1NP0NP0,0,ARG1
21968,ended,VBD,Sept.30,CD,NP-TMP-CLR,VBD1VP0NP-TMP-CLR0,1,ARGM-TMP
21969,earned,VBD,For,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
21970,earned,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21971,earned,VBD,16.68,CD,NP,VBD1VP0NP0,1,ARG1
21972,rose,VBD,Sales,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21973,rose,VBD,11,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
21974,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
21975,rose,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
21976,surged,VBD,Net,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21977,surged,VBD,31,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
21978,surged,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
21979,surged,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
21980,rose,VBD,Per-share,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21981,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
21982,rose,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
21983,increasing,VBG,capital,NN,NN,VBG1NP0NN0,1,ARG1
21984,pushed,VBD,Brisk,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
21985,pushed,VBD,up,RP,ADVP-DIR,VBD1VP0ADVP-DIR0,1,ARG2-DIR
21986,pushed,VBD,sales,NNS,NP,VBD1VP0NP0,1,ARG1
21987,pushed,VBD,sharply,RB,ADVP-MNR,VBD1VP0ADVP-MNR0,1,ARGM-MNR
21988,pushed,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
21989,rose,VBD,Domestic,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21990,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
21991,rose,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
21992,grew,VBD,Demand,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21993,grew,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
21994,increasing,VBG,production,NN,NN,VBG1NP0NN0,1,ARG1
21995,edged,VBD,due,RB,ADVP-PRP,VBD1VP1S0ADVP-PRP0,0,ARGM-CAU
21996,edged,VBD,overseas,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
21997,edged,VBD,down,RB,RB,VBD1VP0ADVP-DIR0RB0,1,ARG5
21998,edged,VBD,2.8,CD,NP,VBD1VP0ADVP-DIR0NP0,1,ARG2-EXT
21999,predicted,VBD,Komatsu,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22000,predicted,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
22001,ending,VBG,the,DT,NP,VBG1VP1NP0NP0,0,ARG1
22002,ending,VBG,March,NNP,NP-TMP-CLR,VBG1VP0NP-TMP-CLR0,1,ARGM-TMP
22003,climb,VB,for,IN,PP,VB1VP1VP1S0PP0,0,ARGM-TMP
22004,climb,VB,sales,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
22005,climb,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22006,climb,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG4-to
22007,climb,VB,from,IN,PP-DIR,VB1VP0PP-DIR0,1,ARG3-from
22008,forecast,VBN,pretax,NN,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
22009,expected,VBN,Net,NN,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
22010,rise,VB,Net,NN,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
22011,rise,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG4-to
22012,rise,VB,from,IN,PP-DIR,VB1VP0PP-DIR0,1,ARG3-from
22013,APPEARS,VBZ,ECONOMIC,JJ,NP-SBJ-1,VBZ1VP1S-TPC-20NP-SBJ-10,0,ARG1
22014,leveling,VBG,ECONOMIC,JJ,NP-SBJ-1,VBG1VP1VP1VP1S1VP1S-TPC-20NP-SBJ-10,0,ARG1
22015,suggest,VBP,latest,JJS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22016,suggest,VBP,ECONOMIC,JJ,S-TPC-2,VBP1VP1S0S-TPC-20,0,ARG1
22017,purchasing,VBG,agents,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
22018,said,VBD,purchasing,VBG,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22019,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22020,shrank,VBD,manufacturing,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
22021,shrank,VBD,further,RB,ADVP,VBD1VP0ADVP0,1,ARG2-MNR
22022,shrank,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
22023,predicting,VBG,Still,RB,ADVP,VBG1VP1VP1S0ADVP0,0,ARGM-DIS
22024,predicting,VBG,many,JJ,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
22025,predicting,VBG,n't,RB,RB,VBG1VP1VP0RB0,0,ARGM-NEG
22026,predicting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
22027,coming,VBG,The,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
22028,coming,VBG,under,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-under
22029,coming,VBG,due,JJ,ADVP-PRP,VBG1VP0ADVP-PRP0,1,ARGM-CAU
22030,cut,VB,The,DT,NP-SBJ,VB1VP1VP1S1NP1PP-CLR1VP1VP1S0NP-SBJ0,0,ARG0
22031,cut,VB,short-term,JJ,NP,VB1VP0NP0,1,ARG1
22032,cut,VB,due,JJ,ADVP-PRP,VB1VP1VP1S1NP1PP-CLR1VP0ADVP-PRP0,1,ARGM-CAU
22033,make,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22034,make,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22035,make,VB,such,PDT,NP,VB1VP0NP0,1,ARG1
22036,forced,VBD,Campbell,NNP,NP-SBJ,VBD1VP1VP1S0NP-SBJ0,0,ARG0
22037,forced,VBD,out,RP,PRT,VBD1VP0PRT0,1,ARG2-DIR
22038,forced,VBD,its,PRP$,NP,VBD1VP0NP0,1,ARG1
22039,forced,VBD,the,DT,NP-ADV,VBD1VP1VP0NP-ADV0,1,ARGM-ADV
22040,plans,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22041,plans,VBZ,*,-NONE-,S,VBZ1VP0S0,1,ARG1
22042,take,VB,the,DT,NP-SBJ,VB1VP1VP1S1VP1S0NP-SBJ0,0,ARG1
22043,take,VB,charge,NN,NP-CLR,VB1VP0NP-CLR0,1,ARG2
22044,reshaping,VBG,the,DT,NP-SBJ,VBG1VP1S-NOM1PP-CLR1VP1VP1S1VP1S0NP-SBJ0,0,ARG0
22045,reshaping,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
22046,rose,VBD,Campbell,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
22047,rose,VBD,$,$,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
22048,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
22049,rose,VBD,in,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARGM-MNR
22050,plans,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22051,plans,VBZ,an,DT,NP,VBZ1VP0NP0,1,ARG1
22052,stem,VB,an,DT,NP,VB1VP1VP1S1SBAR-PRP1NP0NP0,0,ARG0
22053,stem,VB,sharp,JJ,NP,VB1VP0NP0,1,ARG1
22054,said,VBD,Also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
22055,said,VBD,Big,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22056,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22057,support,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22058,support,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22059,support,VB,SEC,NNP,NP,VB1VP0NP0,1,ARG1
22060,received,VBD,Georgia,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22061,received,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
22062,received,VBD,from,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-from
22063,received,VBD,of,IN,PP-1,VBD1VP0PP-10,1,ARG4-of
22064,follows,VBZ,The,DT,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
22065,follows,VBZ,a,DT,NP,VBZ1VP0NP0,1,ARG2
22066,rejected,VBN,a,DT,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
22067,rejected,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
22068,steps,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22069,steps,VBZ,pressure,NN,NP,VBZ1VP0NP0,1,ARG1
22070,worked,VBD,The,DT,NP,VBD1VP1NP-SBJ0NP0,0,ARG1
22071,worked,VBD,by,IN,PP,VBD1VP0PP0,1,ARG0-by
22072,won,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22073,won,VBD,easy,JJ,NP,VBD1VP0NP0,1,ARG1
22074,won,VBD,in,IN,PP-LOC,VBD1VP0PP-LOC0,1,ARGM-LOC
22075,boosts,VBZ,The,DT,NP,VBZ1VP1S1SBAR1NP-SBJ-20NP0,0,ARG0
22076,boosts,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
22077,boosts,VBZ,for,IN,PP-TMP,VBZ1VP0PP-TMP0,1,ARGM-TMP
22078,expected,VBN,The,DT,NP-SBJ-2,VBN1VP1VP1S0NP-SBJ-20,0,ARG1
22079,clear,VB,The,DT,NP-SBJ-2,VB1VP1VP1S1VP1VP1S0NP-SBJ-20,0,ARG0
22080,clear,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22081,clear,VB,soon,RB,ADVP-TMP,VB1VP0ADVP-TMP0,1,ARGM-TMP
22082,sought,VBD,Steinberg,NNP,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
22083,sought,VBD,clearance,NN,NP,VBD1VP0NP0,1,ARG1
22084,sought,VBD,*-1,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
22085,buy,VB,Steinberg,NNP,NP-SBJ-1,VB1VP1VP1S1SBAR1NP1VP1S0NP-SBJ-10,0,ARG0
22086,buy,VB,more,JJR,NP,VB1VP0NP0,1,ARG1
22087,saying,VBG,Steinberg,NNP,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
22088,saying,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
22089,seek,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22090,seek,VB,may,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22091,seek,VB,control,NN,NP,VB1VP0NP0,1,ARG1
22092,said,VBD,Takeover,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22093,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22094,doubted,VBD,they,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22095,doubted,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22096,make,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22097,make,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22098,make,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22099,make,VB,by,IN,PP-MNR,VB1VP0PP-MNR0,1,ARGM-MNR
22100,approved,VBN,An,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
22101,approved,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
22102,make,VB,The,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22103,make,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22104,make,VB,easier,JJR,ADJP-PRD,VB1VP0S0ADJP-PRD0,1,ARG2
22105,make,VB,for,IN,SBAR-1,VB1VP0S0SBAR-10,1,ARG1
22106,block,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22107,block,VB,leveraged,JJ,NP,VB1VP0NP0,1,ARG1
22108,cited,VBN,USX,NNP,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
22109,cited,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
22110,cited,VBN,for,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-for
22111,face,VB,USX,NNP,NP-SBJ-1,VB1VP1VP1VP1S0NP-SBJ-10,0,ARG0
22112,face,VB,may,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22113,face,VB,a,DT,NP,VB1VP0NP0,1,ARG1
22114,said,VBD,Random,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22115,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
22116,resigning,VBG,he,PRP,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
22117,resigning,VBG,from,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-from
22118,run,VBN,he,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22119,run,VBN,the,DT,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
22120,run,VBN,for,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
22121,named,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
22122,named,VBN,A,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG2
22123,indicated,VBD,Cray,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22124,indicated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
22125,developing,VBG,a,DT,NP,VBG1VP1VP1S1SBAR1NP0NP0,0,ARG0
22126,developing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
22127,depends,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22128,depends,VBZ,heavily,RB,ADVP,VBZ1VP0ADVP0,1,ARGM-MNR
22129,depends,VBZ,on,IN,PP-CLR,VBZ1VP0PP-CLR0,1,ARG1-on
22130,face,VB,Light,NN,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22131,face,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22132,face,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22133,face,VB,under,IN,PP,VB1VP0PP0,1,ARGM-ADV
22134,plans,VBZ,The,DT,NP-SBJ-1,VBZ1VP1VP1S0NP-SBJ-10,0,ARG0
22135,plans,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
22136,sell,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
22137,sell,VB,$,$,NP,VB1VP0NP0,1,ARG1
22138,sell,VB,next,IN,NP-TMP,VB1VP0NP-TMP0,1,ARGM-TMP
22139,delay,VB,The,DT,NP-SBJ-1,VB1VP1VP1VP1S0NP-SBJ-10,0,ARG0
22140,delay,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22141,delay,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22142,delay,VB,unless,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
22143,raises,VBZ,Congress,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22144,raises,VBZ,quickly,RB,ADVP-MNR,VBZ1VP1S0ADVP-MNR0,0,ARGM-MNR
22145,raises,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
22146,rose,VBD,U.S.,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
22147,rose,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
22148,rose,VBD,last,JJ,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
22149,rose,VBD,despite,IN,PP,VBD1VP0PP0,1,ARGM-ADV
22150,face,VB,Two,CD,NP-SBJ,VB1VP1VP1S-TPC-10NP-SBJ0,0,ARG0
22151,face,VB,may,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22152,face,VB,further,JJ,NP,VB1VP0NP0,1,ARG1
22153,face,VB,because,IN,PP-PRP,VB1VP0PP-PRP0,1,ARGM-CAU
22154,warning,VBG,some,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
22155,warning,VBG,Two,CD,S-TPC-1,VBG1VP1VP1S0S-TPC-10,0,ARG1
22156,fizzled,VBN,buy-out,NN,NN,VBN1NP0NN0,1,ARG1
22157,cast,VBN,All,PDT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22158,cast,VBN,a,DT,NP,VBN1VP0NP0,1,ARG1
22159,cast,VBN,over,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-over
22160,built,VBD,Thomas,NNP,NP,VBD1VP1S1SBAR1NP0NP0,0,ARG0
22161,built,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
22162,built,VBD,with,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARG2-with
22163,targeted,VBN,Bears,NNS,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
22164,targeted,VBN,Columbia,NNP,NP,VBN1VP0NP0,1,ARG1
22165,targeted,VBN,because,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARGM-CAU
22166,fault,VBP,And,CC,CC,VBP1VP1S0CC0,0,ARGM-DIS
22167,fault,VBP,some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22168,fault,VBP,Mr.,NNP,NP,VBP1VP0NP0,1,ARG1
22169,earns,VBZ,he,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG0
22170,earns,VBZ,millions,NNS,NP,VBZ1VP0NP0,1,ARG1
22171,flies,VBZ,he,PRP,NP-SBJ,VBZ1VP1VP1S0NP-SBJ0,0,ARG1
22172,flies,VBZ,around,IN,ADVP-DIR,VBZ1VP0ADVP-DIR0,1,ARGM-DIR
22173,flies,VBZ,in,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
22174,hit,VBD,Columbia,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
22175,hit,VBD,recently,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
22176,hit,VBD,4,CD,NP,VBD1VP0NP0,1,ARG1
22177,hit,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
22178,reaching,VBG,Columbia,NNP,NP-SBJ,VBG1VP1S-NOM1PP-TMP1VP1S0NP-SBJ0,0,ARG0
22179,reaching,VBG,11,CD,NP,VBG1VP0NP0,1,ARG1
22180,reaching,VBG,earlier,RBR,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
22181,reaching,VBG,on,IN,PP,VBG1VP0PP0,1,ARGM-MNR
22182,take,VB,Mr.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22183,take,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22184,take,VB,the,DT,NP-SBJ,VB1VP0S0NP-SBJ0,1,ARG1
22185,take,VB,private,JJ,ADJP-PRD,VB1VP0S0ADJP-PRD0,1,ARG2
22186,think,VBP,Moreover,RB,ADVP,VBP1VP1S0ADVP0,0,ARGM-DIS
22187,think,VBP,junk,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22188,think,VBP,Columbia,NNP,S,VBP1VP0S0,1,ARG1
22189,think,VBP,*,-NONE-,S-ADV,VBP1VP0S-ADV0,1,ARGM-ADV
22190,meaning,VBG,Columbia,NNP,S,VBG1VP1S-ADV1VP0S0,0,ARG0
22191,meaning,VBG,0,-NONE-,SBAR,VBG1VP0SBAR0,1,ARG1
22192,coming,VBG,another,DT,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG1
22193,coming,VBG,could,MD,MD,VBG1VP1VP1VP0MD0,0,ARGM-MOD
22194,edged,VBN,But,CC,CC,VBN1VP1VP1S0CC0,0,ARGM-DIS
22195,edged,VBN,in,IN,PP-TMP,VBN1VP1VP1S0PP-TMP0,0,ARGM-TMP
22196,edged,VBN,Columbia,NNP,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
22197,edged,VBN,up,IN,ADVP-DIR,VBN1VP0ADVP-DIR0,1,ARG5
22198,edged,VBN,*-1,-NONE-,S-ADV,VBN1VP0S-ADV0,1,ARGM-ADV
22199,closing,VBG,Columbia,NNP,NP-SBJ-1,VBG1VP1S-ADV1VP1VP1S0NP-SBJ-10,0,ARG1
22200,closing,VBG,at,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-EXT
22201,closing,VBG,up,RB,ADVP,VBG1VP0ADVP0,1,ARGM-MNR
22202,closing,VBG,yesterday,NN,NP-TMP,VBG1VP0NP-TMP0,1,ARGM-TMP
22203,closing,VBG,on,IN,PP,VBG1VP0PP0,1,ARGM-ADV
22204,revived,VBN,speculation,NN,NN,VBN1NP0NN0,1,ARG1
22205,restructure,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
22206,restructure,VB,might,NN,NN,VB1VP1VP0NN0,0,ARGM-MOD
22207,say,VBP,Mr.,NNP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
22208,say,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
22209,has,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22210,has,VBZ,$,$,S,VBZ1VP0S0,1,ARG1
22211,underlying,VBG,$,$,NP-SBJ,VBG1VP1S0NP-SBJ0,0,ARG0
22212,underlying,VBG,its,PRP$,NP,VBG1VP0NP0,1,ARG1
22213,including,VBG,each,DT,NP,VBG1PP1NP0NP0,0,ARG2
22214,including,VBG,convertible,JJ,NP,VBG1PP0NP0,1,ARG1
22215,reduce,VB,more,JJR,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
22216,reduce,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
22217,reduce,VB,the,DT,NP,VB1VP0NP0,1,ARG1
22218,has,VBZ,Columbia,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
22219,has,VBZ,only,RB,NP,VBZ1VP0NP0,1,ARG1
