Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
9296,spread,VB,19,CD,NP,VB1VP0NP0,1,ARG1
9297,spread,VB,over,IN,PP-DIR,VB1VP0PP-DIR0,1,ARGM-LOC
9298,says,VBZ,The,DT,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
9299,says,VBZ,Michael,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
9300,runs,VBZ,Michael,NNP,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
9301,runs,VBZ,his,PRP$,NP,VBZ1VP0NP0,1,ARG1
9302,runs,VBZ,in,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
9303,makes,VBZ,This,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9304,makes,VBZ,*,-NONE-,S-NOM-SBJ,VBZ1VP0S0S-NOM-SBJ0,1,ARG1
9306,attracting,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM-SBJ0NP-SBJ0-NONE-0,0,ARG0
9307,attracting,VBG,today,NN,NP,VBG1VP0NP0,1,ARG1
9308,keeping,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM-SBJ0NP-SBJ0,0,ARG0
9309,keeping,VBG,today,NN,NP,VBG1VP0NP0,1,ARG1
9310,encourage,VBP,Packages,NNS,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG0
9311,encourage,VBP,loyalty,NN,NP,VBP1VP0NP0,1,ARG1
9313,rewarding,VBG,Packages,NNS,NP-SBJ-1,VBG1VP1S-NOM1PP-MNR1VP1S0NP-SBJ-10,0,ARG0
9314,rewarding,VBG,customers,NNS,NP,VBG1VP0NP0,1,ARG1
9315,rewarding,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG2-for
9318,doing,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
9319,get,VBP,For,IN,PP,VBP1VP1S0PP0,0,ARG3-For
9321,get,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
9322,move,VB,a,DT,NP,VB1VP1VP1S1ADJP-PRD1VP1S1SBAR1NP0NP0,0,ARG1
9324,have,VBP,customers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9325,have,VBP,The,DT,NP,VBP1VP1S1SBAR1NP-ADV0NP0,0,ARG1
9326,says,VBZ,The,DT,NP-ADV,VBZ1VP1PRN1S-20NP-ADV0,0,ARG1
9327,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1PRN0NP-SBJ0,0,ARG0
9328,attracted,VBN,they,PRP,NP-SBJ-3,VBN1VP1VP1VP1S1S1VP1S-20NP-SBJ-30,0,ARG1
9329,attracted,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG0-to
9330,offers,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP0NP0,0,ARG0
9331,offers,VBZ,it,PRP,NP,VBZ1VP0NP0,1,ARG1
9332,pay,VB,That,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9333,pay,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9335,pay,VB,as,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
9336,change,VBP,customers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG1
9337,change,VBP,from,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG3-from
9339,has,VBZ,Packaging,NN,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9340,has,VBZ,some,DT,NP,VBZ1VP0NP0,1,ARG1
9342,spent,VBD,more,JJR,NP,VBD1VP0NP0,1,ARG3
9343,spent,VBD,*-1,-NONE-,S-PRP,VBD1VP0S-PRP0,1,ARGM-PNC
9344,spent,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
9346,introduce,VB,Chemical,NNP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1S0NP-SBJ-10,0,ARG0
9347,introduce,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
9348,aimed,VBN,several,JJ,NP,VBN1VP1NP0NP0,0,ARG1
9353,make,VB,it,PRP,S,VB1VP0S0,1,ARG2
9354,pay,VB,it,PRP,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG1
9355,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9356,says,VBZ,It,PRP,S-TPC-2,VBZ1VP1S0S-TPC-20,0,ARG1
9357,expect,VBP,Still,RB,ADVP,VBP1VP1S0ADVP0,0,ARGM-ADV
9358,expect,VBP,bankers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9359,expect,VBP,packaging,NN,S,VBP1VP0S0,1,ARG1
9360,expect,VBP,primarily,RB,SBAR-PRP,VBP1VP0SBAR-PRP0,1,ARGM-CAU
9361,flourish,VB,packaging,NN,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9362,demanding,VBG,more,JJR,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG0
9363,demanding,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
9364,tailored,VBN,financial,JJ,NP-SBJ-124,VBN1VP1VP1S0NP-SBJ-1240,0,ARG1
9365,tailored,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
9366,walk,VBP,These,DT,NP-TMP,VBP1VP1S-TPC-20NP-TMP0,0,ARGM-TMP
9367,walk,VBP,banking,NN,NP-SBJ-1,VBP1VP1S-TPC-20NP-SBJ-10,0,ARG0
9368,walk,VBP,in,IN,PP-DIR,VBP1VP0PP-DIR0,1,ARGM-DIR
9369,walk,VBP,*-1,-NONE-,S-ADV,VBP1VP0S-ADV0,1,ARGM-ADV
9370,expecting,VBG,banking,NN,NP-SBJ-1,VBG1VP1S-ADV1VP1S-TPC-20NP-SBJ-10,0,ARG0
9371,expecting,VBG,you,PRP,S,VBG1VP0S0,1,ARG1
9372,have,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9373,have,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9374,says,VBZ,Ms.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9375,says,VBZ,These,DT,S-TPC-2,VBZ1VP1S0S-TPC-20,0,ARG1
9376,moving,VBG,Some,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
9377,moving,VBG,already,RB,ADVP-TMP,VBG1VP1VP0ADVP-TMP0,0,ARGM-TMP
9378,moving,VBG,in,IN,PP-DIR,VBG1VP0PP-DIR0,1,ARGM-DIR
9379,says,VBZ,First,NNP,NP-SBJ,VBZ1VP1S1PRN1S-10NP-SBJ0,0,ARG1
9380,says,VBZ,he,PRP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9381,has,VBZ,First,NNP,NP-SBJ,VBZ1VP1S-10NP-SBJ0,0,ARG0
9382,has,VBZ,now,RB,ADVP-TMP,VBZ1VP1S-10ADVP-TMP0,0,ARGM-TMP
9383,has,VBZ,packages,NNS,NP,VBZ1VP0NP0,1,ARG1
9385,split,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9387,split,VB,those,DT,NP,VB1VP0NP0,1,ARG1
9388,split,VB,into,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-into
9389,Says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,1,ARG0
9391,think,VBP,I,PRP,NP-SBJ,VBP1VP1S-10NP-SBJ0,0,ARG0
9392,think,VBP,0,-NONE-,SBAR,VBP1VP0SBAR0,1,ARG1
9393,starting,VBG,more,JJR,NP-SBJ-2,VBG1VP1VP1S0NP-SBJ-20,0,ARG1
9394,realize,VB,more,JJR,NP-SBJ-2,VB1VP1VP1S1VP1VP1S0NP-SBJ-20,0,ARG0
9395,realize,VB,that,IN,SBAR,VB1VP0SBAR0,1,ARG1
9396,said,VBD,SHAREDATA,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9397,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9398,amend,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
9399,amend,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9401,amend,VB,*-1,-NONE-,S-PRP,VB1VP0S-PRP0,1,ARGM-PRD
9402,filed,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
9403,filed,VBN,with,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-with
9404,delete,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
9405,delete,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9406,sell,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1NP1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
9407,sell,VB,"500,000",CD,NP,VB1VP0NP0,1,ARG1
9408,issued,VBN,newly,RB,RB,VBN1ADJP0RB0,0,ARGM-TMP
9409,issued,VBN,common,JJ,JJ,VBN1ADJP1NP0JJ0,1,ARG1
9411,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9412,resubmit,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9414,resubmit,VB,the,DT,NP,VB1VP0NP0,1,ARG1
9415,cover,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG2
9416,cover,VB,only,RB,NP,VB1VP0NP0,1,ARG1
9417,has,VBZ,Currently,NNP,NP-TMP,VBZ1VP1S0NP-TMP0,0,ARGM-TMP
9419,has,VBZ,about,RB,NP,VBZ1VP0NP0,1,ARG1
9420,develops,VBZ,ShareData,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9421,develops,VBZ,low-cost,JJ,NP,VBZ1VP0NP0,1,ARG1
9423,markets,VBZ,low-cost,JJ,NP,VBZ1VP0NP0,1,ARG1
9425,do,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9427,do,VB,for,IN,PP-CLR,VB1VP0PP-CLR0,1,ARGM-MNR
9428,Buy,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
9429,Buy,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9431,Take,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9432,Send,VB,*,-NONE-,-NONE-,VB1VP1S0NP-SBJ0-NONE-0,0,ARG0
9434,Send,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG2-to
9435,Buy,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
9436,Buy,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9438,Make,VB,a,DT,NP,VB1VP0NP0,1,ARG1
9439,Make,VB,through,IN,PP,VB1VP0PP0,1,ARGM-MNR
9440,spend,VBP,Americans,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9441,spend,VBP,today,NN,NP-TMP,VBP1VP1S0NP-TMP0,0,ARGM-TMP
9442,spend,VBP,$,$,NP,VBP1VP0NP0,1,ARG3
9444,think,VB,they,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9446,think,VB,much,JJ,NP,VB1VP0NP0,1,ARG1
9447,think,VB,about,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG2-about
9448,ailing,VBG,savings-and-loan,JJ,JJ,VBG1NP0JJ0,1,ARG0
9449,teetering,VBG,an,DT,NP,VBG1VP1PRN1NP0NP0,0,ARG1
9450,teetering,VBG,on,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
9451,lead,VB,But,CC,CC,VB1VP1VP1S0CC0,0,ARGM-DIS
9454,lead,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9456,help,VB,Your,PRP$,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
9457,help,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9458,help,VB,*-1,-NONE-,S,VB1VP0S0,1,ARG1
9459,keep,VB,Your,PRP$,NP-SBJ-1,VB1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
9461,helping,VBG,As,IN,PP,VBG1VP1VP1VP1S0PP0,0,ARGM-ADV
9462,helping,VBG,you,PRP,NP-SBJ,VBG1VP1VP1VP1S0NP-SBJ0,0,ARG0
9463,helping,VBG,'ll,MD,MD,VBG1VP1VP1VP0MD0,0,ARGM-MOD
9464,helping,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
9465,helping,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
9467,give,VB,At,IN,PP-TMP,VB1VP1VP1S0PP-TMP0,0,ARGM-TMP
9468,give,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9470,give,VB,your,PRP$,NP,VB1VP0NP0,1,ARG2
9471,give,VB,the,DT,NP,VB1VP0NP0,1,ARG1
9473,want,VBP,*-1,-NONE-,S,VBP1VP0S0,1,ARG1
9474,close,VB,the,DT,NP,VB1VP1VP1S1VP1S1SBAR1NP0NP0,0,ARG0
9475,close,VB,its,PRP$,NP,VB1VP0NP0,1,ARG1
9476,close,VB,for,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
9477,experience,VB,As,IN,PP,VB1VP1VP1S0PP0,0,ARGM-MNR
9478,experience,VB,you,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9479,experience,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9480,experience,VB,the,DT,NP,VB1VP0NP0,1,ARG1
9481,felt,VBD,the,DT,NP,VBD1VP1NP0NP0,0,ARG1
9482,felt,VBD,by,IN,PP,VBD1VP0PP0,1,ARG0-by
9483,find,VBP,Robert,NNP,NP,VBP1VP1S1SBAR1NP-LGS0NP0,0,ARG0
9485,help,VB,Robert,NNP,NP,VB1VP1VP1S1SBAR1NP1VP1S1SBAR1NP-LGS0NP0,0,ARG0
9486,help,VB,troubled,VBN,S,VB1VP0S0,1,ARG1
9487,troubled,VBN,savings,NNS,NNS,VBN1NP0NNS0,1,ARG1
9488,help,VB,troubled,VBN,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
9489,help,VB,themselves,PRP,NP,VB1VP0NP0,1,ARG1-REC
9492,mention,VB,not,RB,RB,VB1CONJP0RB0,0,ARGM-NEG
9493,mention,VB,critical,JJ,NP,VB1CONJP1NP0NP0,1,ARG1
9494,wait,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9495,wait,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
9496,needs,VBZ,a,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
9497,needs,VBZ,your,PRP$,NP,VBZ1VP0NP0,1,ARG1
9498,needs,VBZ,now,RB,ADVP-TMP,VBZ1VP0ADVP-TMP0,1,ARGM-TMP
9499,delay,VBP,you,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9500,delay,VBP,Every,DT,NP,VBP1VP1S1SBAR1NP-TMP0NP0,0,ARGM-TMP
9501,grows,VBZ,Every,DT,NP-TMP,VBZ1VP1S0NP-TMP0,0,ARGM-TMP
9502,grows,VBZ,a,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
9503,grows,VBZ,worse,JJR,ADJP-PRD,VBZ1VP0ADJP-PRD0,1,ARG2
9504,Think,VB,*,-NONE-,NP-SBJ,VB1VP1S0NP-SBJ0,0,ARG0
9507,do,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9508,do,VB,the,DT,NP,VB1VP1VP1S1SBAR1NP0NP0,0,ARG1
9509,do,VB,for,IN,PP-CLR,VB1VP0PP-CLR0,1,ARGM-MNR
9510,send,VB,Then,RB,RB,VB1VP1S0RB0,0,ARGM-DIS
9511,send,VB,*,-NONE-,-NONE-,VB1VP1S0NP-SBJ0-NONE-0,0,ARG0
9512,send,VB,your,PRP$,NP,VB1VP0NP0,1,ARG1
9513,send,VB,to,TO,PP-DIR,VB1VP0PP-DIR0,1,ARG2-to
9515,taken,VBN,a,DT,NP,VBN1VP0NP0,1,ARG1
9516,taken,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
9517,send,VBP,you,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9518,send,VBP,Every,DT,NP,VBP1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
9520,go,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9521,go,VB,a,DT,NP,VB1VP0NP0,1,ARGM-ADV
9522,go,VB,*,-NONE-,S-CLR,VB1VP0S-CLR0,1,ARGM-PNC
9523,boost,VB,Every,DT,NP-SBJ,VB1VP1VP1VP1S-CLR1VP1VP1S0NP-SBJ0,0,ARG0
9524,boost,VB,sagging,VBG,NP,VB1VP0NP0,1,ARG1
9526,keep,VB,Every,DT,NP-SBJ,VB1VP1VP1VP1S-CLR1VP1VP1S0NP-SBJ0,0,ARG0
9528,keep,VB,off,IN,PP-LOC-CLR,VB1VP0PP-LOC-CLR0,1,ARG2-off
9530,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9532,plans,VBZ,*-1,-NONE-,S,VBZ1VP0S0,1,ARG1
9533,institute,VB,it,PRP,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
9534,institute,VB,an,DT,NP,VB1VP0NP0,1,ARG1
9535,aimed,VBN,an,DT,NP,VBN1VP1NP0NP0,0,ARG1
9536,aimed,VBN,at,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-at
9537,stemming,VBG,an,DT,NP,VBG1VP1S-NOM1PP-CLR1VP1NP0NP0,0,ARG0
9538,stemming,VBG,market,NN,NP,VBG1VP0NP0,1,ARG1
9539,told,VBD,Separately,NNP,ADVP,VBD1VP1S0ADVP0,0,ARGM-ADV
9540,told,VBD,John,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9541,told,VBD,a,DT,NP,VBD1VP0NP0,1,ARG2
9542,told,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
9544,support,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9545,support,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9546,support,VB,Securities,NNP,NP,VB1VP0NP0,1,ARG1
9549,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9550,said,VBD,*-1,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
9551,support,VB,he,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
9553,support,VB,*,-NONE-,S,VB1VP0S0,1,ARG1
9555,reinstating,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
9557,arguing,VBG,the,DT,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
9558,arguing,VBG,that,IN,SBAR,VBG1VP0SBAR0,1,ARG1
9560,get,VB,could,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9561,get,VB,around,IN,PP-CLR,VB1VP0PP-CLR0,1,ARG1-around
9562,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9564,take,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9565,take,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9566,take,VB,effect,NN,NP,VB1VP0NP0,1,ARG2
9567,take,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
9568,take,VB,once,RB,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
9569,fell,VBD,S&P,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
9570,fell,VBD,20,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
9571,triggered,VBN,the,DT,NP-SBJ-125,VBN1VP1VP1S0NP-SBJ-1250,0,ARG1
9572,triggered,VBN,after,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
9573,remain,VB,If,IN,SBAR-ADV,VB1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
9575,remain,VB,would,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9576,remain,VB,in,IN,PP-PRD,VB1VP0PP-PRD0,1,ARG3-in
9577,remain,VB,until,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
9578,execute,VB,members,NNS,NP-SBJ-1,VB1VP1VP1S1ADJP-PRD1VP1VP1S0NP-SBJ-10,0,ARG0
9579,execute,VB,trades,NNS,NP,VB1VP0NP0,1,ARG1
9580,execute,VB,at,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
9581,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9582,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9583,decided,VBD,it,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9584,decided,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
9585,needed,VBN,a,DT,NP-SBJ-126,VBN1VP1VP1S0NP-SBJ-1260,0,ARG1
9586,needed,VBN,following,VBG,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
9587,following,VBG,a,DT,NP,VBG1PP-TMP0NP0,1,ARG2
9589,plunged,VBD,190,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
9590,plunged,VBD,Oct.,NNP,NP,VBD1VP1S1S1SBAR-TMP1NP0NP0NP0,0,ARGM-TMP
9591,skidded,VBD,stock-index,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
9592,skidded,VBD,as,RB,ADVP,VBD1VP0ADVP0,1,ARGM-DIS
9593,skidded,VBD,Oct.,NNP,NP,VBD1VP1S1S1SBAR-TMP1NP0NP0NP0,0,ARGM-TMP
9594,fell,VBD,Late,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
9595,fell,VBD,that,DT,NP-TMP,VBD1VP1S0NP-TMP0,0,ARGM-TMP
9596,fell,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG1
9597,fell,VBD,a,DT,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
9598,fell,VBD,*-1,-NONE-,S-ADV,VBD1VP0S-ADV0,1,ARGM-ADV
9599,hitting,VBG,the,DT,NP-SBJ-1,VBG1VP1S-ADV1VP1S0NP-SBJ-10,0,ARG0
9600,hitting,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
9602,remained,VBD,in,IN,PP-PRD,VBD1VP0PP-PRD0,1,ARG3-in
9603,remained,VBD,for,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
9606,existing,VBG,limit,NN,NN,VBG1NP0NN0,1,ARG1
9607,triggered,VBN,its,PRP$,NP,VBN1VP1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
9608,triggered,VBN,Oct.,NNP,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
9609,remain,VB,its,PRP$,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9610,remain,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9611,remain,VB,in,IN,PP-PRD,VB1VP0PP-PRD0,1,ARG3-in
9612,said,VBD,Leo,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9615,lessen,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG0
9618,reopened,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
9619,reopened,VBD,when,WRB,WHADVP-1,VBD1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
9620,knocked,VBD,the,DT,NP,VBD1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
9621,knocked,VBD,quickly,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
9622,knocked,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
9625,indicated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
9626,needed,VBN,the,DT,NP-SBJ-128,VBN1VP1VP1S0NP-SBJ-1280,0,ARG1
9627,needed,VBN,*-128,-NONE-,S-PRP,VBN1VP0S-PRP0,1,ARGM-PNC
9628,help,VB,the,DT,NP-SBJ-128,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-1280,0,ARG0
9629,help,VB,keep,VB,VP,VB1VP0VP0,1,ARG1
9630,keep,VB,the,DT,NP-SBJ-128,VB1VP1VP1VP1S-PRP1VP1VP1S0NP-SBJ-1280,0,ARG0
9631,keep,VB,stock,NN,S,VB1VP0S0,1,ARG1
9632,synchronized,VBN,stock,NN,NP-SBJ,VBN1ADJP-PRD1S0NP-SBJ0,0,ARG1
9633,maintained,VBD,Several,JJ,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9635,aggravated,VBD,the,DT,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG0
9636,aggravated,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
9637,aggravated,VBD,by,IN,PP-MNR,VBD1VP0PP-MNR0,1,ARG2-by
9638,directing,VBG,the,DT,NP-SBJ-1,VBG1VP1S-NOM1PP-MNR1VP1S0NP-SBJ-10,0,ARG0
9639,directing,VBG,additional,JJ,NP,VBG1VP0NP0,1,ARG1
9640,directing,VBG,to,TO,PP-DIR,VBG1VP0PP-DIR0,1,ARG2-to
9641,require,VBP,All,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
9642,require,VBP,regulatory,JJ,NP,VBP1VP0NP0,1,ARG1
9643,expected,VBN,regulatory,JJ,NP,VBN1VP1VP1S1SBAR1NP0NP0,0,ARG1
9644,expected,VBN,shortly,RB,ADVP-TMP,VBN1VP0ADVP-TMP0,1,ARGM-TMP
9645,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
9646,said,VBD,also,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
9647,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
9648,provides,VBZ,the,DT,NP,VBZ1VP1S1SBAR1NP-SBJ0NP0,0,ARG0
9649,provides,VBZ,currently,RB,ADVP-TMP,VBZ1VP1S0ADVP-TMP0,0,ARGM-TMP
9650,provides,VBZ,only,RB,NP,VBZ1VP0NP0,1,ARG1
9652,become,VB,the,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
9653,become,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9654,become,VB,the,DT,NP-PRD,VB1VP0NP-PRD0,1,ARG2
9655,made,VBN,A,DT,NP-SBJ-130,VBN1VP1VP1S0NP-SBJ-1300,0,ARG1
9660,remain,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
9661,remain,VB,in,IN,PP-PRD,VB1VP0PP-PRD0,1,ARG3-in
9662,remain,VB,for,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
9663,lapses,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
9664,lapses,VBZ,under,IN,PP-LOC,VBZ1VP0PP-LOC0,1,ARGM-LOC
